transaction_id,date,country,region,customer_name,customer_type,sales_rep,product_category,product,quantity,unit_price,unit_cost,revenue,cost,gross_profit,payment_status,sales_channel
TXN-003301,2025-12-20,Rwanda,Rwanda,Customer 012,SME,Rep 01,Routers,Enterprise Router,2,1833.59,1177.71,3667.18,2355.42,1311.76,Paid,Direct
TXN-003302,2024-07-09,Kenya,Kenya,Customer 020,ISP,Rep 07,Fiber Equipment,Fiber OLT,3,3453.6,2664.65,10360.8,7993.95,2366.85,Paid,Partner
TXN-003303,2025-05-26,Kenya,Kenya,Customer 048,ISP,Rep 05,Firewalls,Enterprise Firewall,6,4847.79,3023.93,29086.74,18143.58,10943.16,Paid,Partner
TXN-003304,2024-10-20,Uganda,Uganda,Customer 004,Enterprise,Rep 10,Services,Network Support,5,1452.01,477.91,7260.05,2389.55,4870.5,Paid,Direct
TXN-003305,2024-08-25,Kenya,Kenya,Customer 028,SME,Rep 06,Fiber Equipment,Fiber OLT,3,4171.48,2700.27,12514.44,8100.81,4413.63,Paid,Direct
TXN-003306,2024-07-02,Kenya,Kenya,Customer 001,SME,Rep 05,Services,Network Support,11,1633.51,523.95,17968.61,5763.45,12205.16,Paid,Partner
TXN-003307,2024-05-06,Uganda,Uganda,Customer 001,Enterprise,Rep 01,Fiber Equipment,Fiber OLT,4,3480.52,2622.82,13922.08,10491.28,3430.8,Overdue,Direct
TXN-003308,2024-01-06,Rwanda,Rwanda,Customer 080,Enterprise,Rep 06,Routers,Enterprise Router,4,1727.23,1183.72,6908.92,4734.88,2174.04,Paid,Direct
TXN-003309,2025-01-24,Kenya,Kenya,Customer 036,Government,Rep 07,Wireless,Wireless Access Point,3,441.29,251.49,1323.87,754.47,569.4,Paid,Direct
TXN-003310,2025-06-15,Kenya,Kenya,Customer 049,Enterprise,Rep 06,Services,Network Support,8,1424.62,503.14,11396.96,4025.12,7371.84,Pending,Online
TXN-003311,2024-10-03,Tanzania,Tanzania,Customer 058,Government,Rep 05,Routers,Enterprise Router,5,1784.7,1168.3,8923.5,5841.5,3082.0,Paid,Online
TXN-003312,2024-10-12,Rwanda,Rwanda,Customer 058,Enterprise,Rep 05,Switches,Core Switch,5,4027.01,2568.48,20135.05,12842.4,7292.65,Paid,Direct
TXN-003313,2025-10-30,Uganda,Uganda,Customer 059,ISP,Rep 05,Routers,Carrier Router,4,5855.92,4088.19,23423.68,16352.76,7070.92,Paid,Online
TXN-003314,2024-02-29,Kenya,Kenya,Customer 001,Enterprise,Rep 07,Switches,Managed Switch,3,913.64,582.78,2740.92,1748.34,992.58,Pending,Direct
TXN-003315,2024-06-10,Kenya,Kenya,Customer 066,SME,Rep 04,Switches,Core Switch,3,3846.72,2809.72,11540.16,8429.16,3111.0,Overdue,Direct
TXN-003316,2024-05-31,South Sudan,South Sudan,Customer 043,ISP,Rep 05,Switches,Managed Switch,5,884.78,589.27,4423.9,2946.35,1477.55,Paid,Partner
TXN-003317,2024-08-16,Rwanda,Rwanda,Customer 055,Enterprise,Rep 02,Routers,Carrier Router,5,6998.9,3996.97,34994.5,19984.85,15009.65,Paid,Direct
TXN-003318,2025-09-10,Tanzania,Tanzania,Customer 015,SME,Rep 07,Routers,Carrier Router,3,6186.89,4315.19,18560.67,12945.57,5615.1,Paid,Direct
TXN-003319,2024-05-09,Kenya,Kenya,Customer 005,Enterprise,Rep 06,Routers,Carrier Router,3,6235.63,4171.12,18706.89,12513.36,6193.53,Paid,Direct
TXN-003320,2024-07-26,Uganda,Uganda,Customer 039,Enterprise,Rep 09,Routers,Enterprise Router,7,1878.91,1204.19,13152.37,8429.33,4723.04,Paid,Direct
TXN-003321,2025-10-02,Kenya,Kenya,Customer 024,SME,Rep 03,Routers,Enterprise Router,8,1997.88,1167.89,15983.04,9343.12,6639.92,Paid,Online
TXN-003322,2024-02-04,Kenya,Kenya,Customer 074,Enterprise,Rep 09,Wireless,Wireless Access Point,4,401.83,257.37,1607.32,1029.48,577.84,Paid,Direct
TXN-003323,2025-08-07,Tanzania,Tanzania,Customer 001,Enterprise,Rep 04,Fiber Equipment,Fiber OLT,6,4109.9,2674.26,24659.4,16045.56,8613.84,Paid,Partner
TXN-003324,2024-11-02,Kenya,Kenya,Customer 001,Enterprise,Rep 08,Routers,Carrier Router,2,6572.71,4069.45,13145.42,8138.9,5006.52,Paid,Online
TXN-003325,2025-04-12,Rwanda,Rwanda,Customer 001,Government,Rep 08,Firewalls,Enterprise Firewall,3,4981.13,2928.38,14943.39,8785.14,6158.25,Paid,Direct
TXN-003326,2024-07-21,Kenya,Kenya,Customer 005,SME,Rep 10,Routers,Enterprise Router,4,1666.48,1159.32,6665.92,4637.28,2028.64,Paid,Online
TXN-003327,2025-03-31,Rwanda,Rwanda,Customer 001,Enterprise,Rep 08,Firewalls,Enterprise Firewall,6,5695.44,2983.45,34172.64,17900.7,16271.94,Paid,Partner
TXN-003328,2024-04-10,Uganda,Uganda,Customer 022,ISP,Rep 01,Wireless,Wireless Access Point,6,444.18,256.23,2665.08,1537.38,1127.7,Paid,Partner
TXN-003329,2025-05-30,Kenya,Kenya,Customer 001,SME,Rep 10,Routers,Carrier Router,4,6419.49,4000.87,25677.96,16003.48,9674.48,Paid,Partner
TXN-003330,2024-04-14,Kenya,Kenya,Customer 001,ISP,Rep 07,Routers,Carrier Router,4,5883.09,4374.03,23532.36,17496.12,6036.24,Pending,Online
TXN-003331,2025-08-28,Kenya,Kenya,Customer 040,SME,Rep 05,Fiber Equipment,Optical Transceiver,10,164.23,136.02,1642.3,1360.2,282.1,Paid,Direct
TXN-003332,2025-12-29,Rwanda,Rwanda,Customer 047,ISP,Rep 02,Fiber Equipment,Optical Transceiver,7,192.74,128.45,1349.18,899.15,450.03,Paid,Direct
TXN-003333,2025-06-19,Kenya,Kenya,Customer 069,ISP,Rep 09,Firewalls,Enterprise Firewall,4,5307.6,2853.45,21230.4,11413.8,9816.6,Paid,Partner
TXN-003334,2024-05-01,Kenya,Kenya,Customer 036,Enterprise,Rep 09,Services,Network Support,4,1589.63,476.84,6358.52,1907.36,4451.16,Paid,Partner
TXN-003335,2025-06-24,Tanzania,Tanzania,Customer 027,Government,Rep 08,Fiber Equipment,Optical Transceiver,7,181.53,120.59,1270.71,844.13,426.58,Paid,Direct
TXN-003336,2025-11-13,Uganda,Uganda,Customer 048,Government,Rep 08,Routers,Enterprise Router,5,1845.5,1181.62,9227.5,5908.1,3319.4,Paid,Direct
TXN-003337,2024-07-21,Kenya,Kenya,Customer 061,SME,Rep 01,Firewalls,Enterprise Firewall,4,5726.92,2974.53,22907.68,11898.12,11009.56,Paid,Direct
TXN-003338,2024-04-26,Uganda,Uganda,Customer 007,Enterprise,Rep 10,Fiber Equipment,Fiber OLT,3,4181.05,2514.64,12543.15,7543.92,4999.23,Paid,Direct
TXN-003339,2024-07-07,Uganda,Uganda,Customer 001,SME,Rep 08,Routers,Carrier Router,5,6858.92,4261.9,34294.6,21309.5,12985.1,Paid,Partner
TXN-003340,2024-01-23,Tanzania,Tanzania,Customer 027,ISP,Rep 07,Wireless,Wireless Access Point,2,393.31,237.92,786.62,475.84,310.78,Paid,Direct
TXN-003341,2024-05-15,Tanzania,Tanzania,Customer 006,SME,Rep 03,Firewalls,Enterprise Firewall,1,5577.14,3141.6,5577.14,3141.6,2435.54,Paid,Direct
TXN-003342,2024-07-17,Tanzania,Tanzania,Customer 044,Enterprise,Rep 01,Switches,Core Switch,9,3818.23,2645.9,34364.07,23813.1,10550.97,Paid,Partner
TXN-003343,2024-06-07,Kenya,Kenya,Customer 001,ISP,Rep 04,Routers,Carrier Router,9,7160.1,4354.1,64440.9,39186.9,25254.0,Pending,Partner
TXN-003344,2025-07-15,Uganda,Uganda,Customer 079,SME,Rep 10,Switches,Managed Switch,5,947.36,568.8,4736.8,2844.0,1892.8,Paid,Partner
TXN-003345,2024-10-29,Tanzania,Tanzania,Customer 001,ISP,Rep 09,Routers,Carrier Router,5,6798.07,4337.11,33990.35,21685.55,12304.8,Paid,Online
TXN-003346,2025-01-25,Uganda,Uganda,Customer 072,SME,Rep 01,Switches,Managed Switch,5,905.28,553.56,4526.4,2767.8,1758.6,Paid,Direct
TXN-003347,2024-12-07,Tanzania,Tanzania,Customer 001,Enterprise,Rep 02,Wireless,Wireless Access Point,4,402.35,258.12,1609.4,1032.48,576.92,Paid,Direct
TXN-003348,2025-09-19,Rwanda,Rwanda,Customer 042,Enterprise,Rep 10,Wireless,Wireless Access Point,8,419.39,260.08,3355.12,2080.64,1274.48,Paid,Partner
TXN-003349,2025-04-15,Kenya,Kenya,Customer 037,Enterprise,Rep 10,Switches,Core Switch,3,3925.87,2624.35,11777.61,7873.05,3904.56,Paid,Direct
TXN-003350,2024-01-19,Rwanda,Rwanda,Customer 031,Government,Rep 09,Routers,Enterprise Router,6,1954.84,1120.91,11729.04,6725.46,5003.58,Paid,Partner
TXN-003351,2025-02-04,South Sudan,South Sudan,Customer 037,Government,Rep 06,Fiber Equipment,Fiber OLT,4,3738.03,2719.29,14952.12,10877.16,4074.96,Paid,Direct
TXN-003352,2024-01-02,Kenya,Kenya,Customer 045,Enterprise,Rep 04,Routers,Carrier Router,3,6562.3,4170.19,19686.9,12510.57,7176.33,Paid,Online
TXN-003353,2025-02-18,Tanzania,Tanzania,Customer 001,SME,Rep 07,Switches,Core Switch,3,4067.31,2576.91,12201.93,7730.73,4471.2,Paid,Partner
TXN-003354,2024-01-26,Kenya,Kenya,Customer 065,Enterprise,Rep 04,Routers,Enterprise Router,4,1765.89,1099.65,7063.56,4398.6,2664.96,Pending,Online
TXN-003355,2024-01-27,Tanzania,Tanzania,Customer 075,SME,Rep 07,Firewalls,Enterprise Firewall,7,5130.46,3037.22,35913.22,21260.54,14652.68,Paid,Direct
TXN-003356,2024-01-28,Kenya,Kenya,Customer 001,Government,Rep 10,Fiber Equipment,Fiber OLT,2,3830.98,2545.74,7661.96,5091.48,2570.48,Paid,Direct
TXN-003357,2025-07-02,Kenya,Kenya,Customer 045,SME,Rep 01,Fiber Equipment,Optical Transceiver,4,192.6,131.31,770.4,525.24,245.16,Paid,Direct
TXN-003358,2024-10-24,Rwanda,Rwanda,Customer 001,ISP,Rep 03,Fiber Equipment,Fiber OLT,5,3555.71,2611.14,17778.55,13055.7,4722.85,Paid,Partner
TXN-003359,2024-09-10,Uganda,Uganda,Customer 072,Enterprise,Rep 08,Switches,Managed Switch,4,945.75,554.66,3783.0,2218.64,1564.36,Paid,Direct
TXN-003360,2024-08-07,Kenya,Kenya,Customer 009,ISP,Rep 01,Routers,Carrier Router,6,6799.93,4319.09,40799.58,25914.54,14885.04,Paid,Partner
TXN-003361,2024-02-13,Uganda,Uganda,Customer 001,Enterprise,Rep 01,Switches,Managed Switch,5,894.29,601.16,4471.45,3005.8,1465.65,Pending,Online
TXN-003362,2025-08-14,South Sudan,South Sudan,Customer 001,ISP,Rep 08,Fiber Equipment,Optical Transceiver,2,184.52,128.35,369.04,256.7,112.34,Pending,Partner
TXN-003363,2025-01-21,Kenya,Kenya,Customer 020,ISP,Rep 10,Switches,Core Switch,4,3857.68,2781.77,15430.72,11127.08,4303.64,Paid,Direct
TXN-003364,2024-02-09,Uganda,Uganda,Customer 026,Government,Rep 09,Switches,Managed Switch,3,970.97,588.18,2912.91,1764.54,1148.37,Paid,Direct
TXN-003365,2024-04-07,Tanzania,Tanzania,Customer 033,Enterprise,Rep 07,Fiber Equipment,Optical Transceiver,2,171.83,129.78,343.66,259.56,84.1,Paid,Direct
TXN-003366,2024-10-17,Kenya,Kenya,Customer 037,Enterprise,Rep 09,Fiber Equipment,Fiber OLT,6,3990.59,2663.29,23943.54,15979.74,7963.8,Paid,Partner
TXN-003367,2024-07-14,Uganda,Uganda,Customer 059,SME,Rep 04,Routers,Enterprise Router,4,1850.89,1109.68,7403.56,4438.72,2964.84,Paid,Direct
TXN-003368,2025-11-23,South Sudan,South Sudan,Customer 036,Enterprise,Rep 10,Switches,Core Switch,2,3844.24,2816.39,7688.48,5632.78,2055.7,Paid,Direct
TXN-003369,2024-08-27,Kenya,Kenya,Customer 001,Government,Rep 10,Services,Network Support,2,1388.59,479.41,2777.18,958.82,1818.36,Paid,Partner
TXN-003370,2024-02-27,Uganda,Uganda,Customer 001,Government,Rep 07,Switches,Managed Switch,5,1013.85,569.27,5069.25,2846.35,2222.9,Pending,Direct
TXN-003371,2025-01-30,Uganda,Uganda,Customer 073,Government,Rep 04,Wireless,Wireless Access Point,6,416.3,253.63,2497.8,1521.78,976.02,Paid,Direct
TXN-003372,2024-04-16,Rwanda,Rwanda,Customer 004,Enterprise,Rep 10,Fiber Equipment,Fiber OLT,4,3421.54,2528.32,13686.16,10113.28,3572.88,Paid,Direct
TXN-003373,2024-06-13,Kenya,Kenya,Customer 049,Enterprise,Rep 10,Routers,Carrier Router,3,6449.92,4237.44,19349.76,12712.32,6637.44,Paid,Direct
TXN-003374,2025-11-25,Kenya,Kenya,Customer 080,Enterprise,Rep 10,Switches,Managed Switch,3,858.23,590.66,2574.69,1771.98,802.71,Paid,Direct
TXN-003375,2024-04-17,Kenya,Kenya,Customer 022,Government,Rep 08,Routers,Enterprise Router,4,1905.46,1150.7,7621.84,4602.8,3019.04,Paid,Partner
TXN-003376,2025-08-09,Uganda,Uganda,Customer 069,SME,Rep 02,Routers,Enterprise Router,3,1809.06,1094.87,5427.18,3284.61,2142.57,Overdue,Direct
TXN-003377,2025-09-26,Kenya,Kenya,Customer 024,Government,Rep 01,Services,Network Support,2,1676.64,503.81,3353.28,1007.62,2345.66,Paid,Direct
TXN-003378,2025-12-13,Kenya,Kenya,Customer 014,SME,Rep 04,Fiber Equipment,Optical Transceiver,5,165.73,134.31,828.65,671.55,157.1,Paid,Online
TXN-003379,2025-09-06,Uganda,Uganda,Customer 028,ISP,Rep 07,Switches,Core Switch,6,4329.3,2624.13,25975.8,15744.78,10231.02,Paid,Partner
TXN-003380,2025-07-03,Rwanda,Rwanda,Customer 061,Enterprise,Rep 08,Fiber Equipment,Fiber OLT,5,3582.19,2811.57,17910.95,14057.85,3853.1,Paid,Direct
TXN-003381,2025-08-28,South Sudan,South Sudan,Customer 014,Enterprise,Rep 01,Routers,Carrier Router,6,7128.84,4070.42,42773.04,24422.52,18350.52,Paid,Direct
TXN-003382,2025-09-16,Uganda,Uganda,Customer 014,ISP,Rep 01,Routers,Carrier Router,3,6700.03,4214.55,20100.09,12643.65,7456.44,Paid,Direct
TXN-003383,2025-06-27,Kenya,Kenya,Customer 001,Enterprise,Rep 06,Switches,Managed Switch,2,962.05,605.31,1924.1,1210.62,713.48,Paid,Direct
TXN-003384,2025-03-31,Uganda,Uganda,Customer 049,Government,Rep 01,Switches,Core Switch,6,3827.37,2605.37,22964.22,15632.22,7332.0,Pending,Direct
TXN-003385,2024-04-29,Uganda,Uganda,Customer 014,Government,Rep 05,Switches,Core Switch,2,4602.27,2828.21,9204.54,5656.42,3548.12,Pending,Direct
TXN-003386,2024-09-23,Uganda,Uganda,Customer 031,ISP,Rep 08,Routers,Carrier Router,7,6631.45,4184.18,46420.15,29289.26,17130.89,Paid,Direct
TXN-003387,2024-09-30,Kenya,Kenya,Customer 001,Enterprise,Rep 09,Routers,Enterprise Router,3,1892.8,1138.55,5678.4,3415.65,2262.75,Paid,Direct
TXN-003388,2025-07-31,Tanzania,Tanzania,Customer 029,Enterprise,Rep 08,Fiber Equipment,Fiber OLT,3,3554.56,2806.32,10663.68,8418.96,2244.72,Paid,Direct
TXN-003389,2025-05-04,South Sudan,South Sudan,Customer 031,Enterprise,Rep 07,Firewalls,Enterprise Firewall,1,5006.49,2898.32,5006.49,2898.32,2108.17,Paid,Direct
TXN-003390,2024-10-05,Kenya,Kenya,Customer 001,SME,Rep 03,Routers,Enterprise Router,7,1620.97,1099.14,11346.79,7693.98,3652.81,Paid,Direct
TXN-003391,2024-02-01,Rwanda,Rwanda,Customer 001,ISP,Rep 08,Services,Network Support,5,1644.62,496.11,8223.1,2480.55,5742.55,Paid,Direct
TXN-003392,2024-10-31,Kenya,Kenya,Customer 001,Government,Rep 02,Switches,Core Switch,1,4510.83,2828.9,4510.83,2828.9,1681.93,Overdue,Direct
TXN-003393,2024-01-01,Kenya,Kenya,Customer 001,Enterprise,Rep 06,Services,Network Support,6,1398.92,497.99,8393.52,2987.94,5405.58,Paid,Partner
TXN-003394,2025-06-03,Kenya,Kenya,Customer 010,Government,Rep 10,Services,Network Support,4,1404.96,481.67,5619.84,1926.68,3693.16,Paid,Direct
TXN-003395,2025-10-16,Kenya,Kenya,Customer 028,Government,Rep 03,Fiber Equipment,Optical Transceiver,8,186.62,135.18,1492.96,1081.44,411.52,Pending,Direct
TXN-003396,2025-06-01,Kenya,Kenya,Customer 029,Enterprise,Rep 05,Wireless,Wireless Access Point,4,458.55,248.79,1834.2,995.16,839.04,Paid,Partner
TXN-003397,2025-04-09,Kenya,Kenya,Customer 001,SME,Rep 01,Fiber Equipment,Fiber OLT,5,3830.8,2486.63,19154.0,12433.15,6720.85,Paid,Online
TXN-003398,2024-07-03,Rwanda,Rwanda,Customer 005,SME,Rep 08,Switches,Managed Switch,5,930.54,554.81,4652.7,2774.05,1878.65,Paid,Partner
TXN-003399,2024-05-17,Tanzania,Tanzania,Customer 001,Government,Rep 03,Wireless,Wireless Access Point,1,393.63,260.33,393.63,260.33,133.3,Paid,Direct
TXN-003400,2025-09-18,South Sudan,South Sudan,Customer 008,ISP,Rep 01,Services,Network Support,10,1536.58,494.61,15365.8,4946.1,10419.7,Paid,Direct
TXN-003401,2025-04-29,Tanzania,Tanzania,Customer 015,Enterprise,Rep 02,Firewalls,Enterprise Firewall,3,4973.76,2888.05,14921.28,8664.15,6257.13,Paid,Direct
TXN-003402,2025-07-18,Kenya,Kenya,Customer 052,SME,Rep 07,Wireless,Wireless Access Point,4,402.81,246.75,1611.24,987.0,624.24,Paid,Online
TXN-003403,2025-02-27,Kenya,Kenya,Customer 061,Enterprise,Rep 02,Firewalls,Enterprise Firewall,3,4707.73,2938.61,14123.19,8815.83,5307.36,Paid,Direct
TXN-003404,2025-10-28,Tanzania,Tanzania,Customer 005,SME,Rep 09,Routers,Enterprise Router,1,1990.69,1173.14,1990.69,1173.14,817.55,Paid,Partner
TXN-003405,2025-02-12,Kenya,Kenya,Customer 057,Enterprise,Rep 06,Services,Network Support,5,1382.54,500.67,6912.7,2503.35,4409.35,Pending,Direct
TXN-003406,2025-01-18,Uganda,Uganda,Customer 001,ISP,Rep 10,Firewalls,Enterprise Firewall,4,4937.06,2970.73,19748.24,11882.92,7865.32,Overdue,Direct
TXN-003407,2025-03-21,Uganda,Uganda,Customer 001,Enterprise,Rep 07,Switches,Managed Switch,1,964.14,588.2,964.14,588.2,375.94,Paid,Partner
TXN-003408,2025-06-09,Kenya,Kenya,Customer 075,ISP,Rep 02,Services,Network Support,2,1536.4,518.94,3072.8,1037.88,2034.92,Paid,Partner
TXN-003409,2025-04-18,Kenya,Kenya,Customer 065,ISP,Rep 01,Routers,Enterprise Router,3,1829.04,1159.44,5487.12,3478.32,2008.8,Paid,Partner
TXN-003410,2025-06-28,Kenya,Kenya,Customer 048,Enterprise,Rep 06,Fiber Equipment,Optical Transceiver,6,184.33,119.85,1105.98,719.1,386.88,Paid,Direct
TXN-003411,2025-11-12,Tanzania,Tanzania,Customer 044,ISP,Rep 07,Fiber Equipment,Optical Transceiver,2,183.25,134.18,366.5,268.36,98.14,Paid,Direct
TXN-003412,2024-08-04,Kenya,Kenya,Customer 032,Enterprise,Rep 08,Wireless,Wireless Access Point,1,442.01,238.67,442.01,238.67,203.34,Pending,Online
TXN-003413,2024-05-31,South Sudan,South Sudan,Customer 021,Enterprise,Rep 10,Fiber Equipment,Fiber OLT,4,3582.52,2643.4,14330.08,10573.6,3756.48,Paid,Direct
TXN-003414,2025-12-27,Kenya,Kenya,Customer 001,ISP,Rep 10,Switches,Core Switch,4,4608.82,2726.62,18435.28,10906.48,7528.8,Paid,Direct
TXN-003415,2025-07-25,Uganda,Uganda,Customer 001,Enterprise,Rep 03,Firewalls,Enterprise Firewall,1,5519.61,3030.44,5519.61,3030.44,2489.17,Paid,Online
TXN-003416,2024-04-09,Kenya,Kenya,Customer 032,ISP,Rep 04,Routers,Carrier Router,5,7122.31,4402.72,35611.55,22013.6,13597.95,Pending,Partner
TXN-003417,2025-03-04,Kenya,Kenya,Customer 055,Enterprise,Rep 04,Fiber Equipment,Optical Transceiver,2,165.88,123.8,331.76,247.6,84.16,Paid,Online
TXN-003418,2024-01-21,Uganda,Uganda,Customer 016,SME,Rep 02,Switches,Core Switch,5,4595.7,2706.27,22978.5,13531.35,9447.15,Paid,Partner
TXN-003419,2024-05-04,Kenya,Kenya,Customer 001,Enterprise,Rep 02,Switches,Core Switch,3,4474.86,2705.75,13424.58,8117.25,5307.33,Paid,Partner
TXN-003420,2025-08-01,Kenya,Kenya,Customer 003,Enterprise,Rep 02,Switches,Core Switch,3,3858.47,2629.07,11575.41,7887.21,3688.2,Paid,Direct
TXN-003421,2024-07-18,Kenya,Kenya,Customer 029,SME,Rep 08,Firewalls,Enterprise Firewall,3,5393.47,3123.19,16180.41,9369.57,6810.84,Paid,Direct
TXN-003422,2024-08-06,Kenya,Kenya,Customer 054,SME,Rep 09,Fiber Equipment,Optical Transceiver,2,174.96,129.32,349.92,258.64,91.28,Paid,Direct
TXN-003423,2024-03-01,Uganda,Uganda,Customer 039,Enterprise,Rep 03,Routers,Carrier Router,2,6180.21,4274.49,12360.42,8548.98,3811.44,Paid,Direct
TXN-003424,2024-07-30,Tanzania,Tanzania,Customer 015,Enterprise,Rep 01,Switches,Managed Switch,5,899.76,591.89,4498.8,2959.45,1539.35,Pending,Online
TXN-003425,2025-12-21,Uganda,Uganda,Customer 021,SME,Rep 09,Fiber Equipment,Fiber OLT,3,3705.49,2770.51,11116.47,8311.53,2804.94,Paid,Online
TXN-003426,2024-04-22,Kenya,Kenya,Customer 029,Government,Rep 04,Fiber Equipment,Fiber OLT,5,3808.69,2490.1,19043.45,12450.5,6592.95,Paid,Direct
TXN-003427,2024-07-23,Tanzania,Tanzania,Customer 022,ISP,Rep 04,Fiber Equipment,Optical Transceiver,5,183.76,130.1,918.8,650.5,268.3,Paid,Direct
TXN-003428,2024-11-10,Kenya,Kenya,Customer 050,Enterprise,Rep 02,Wireless,Wireless Access Point,6,433.31,240.87,2599.86,1445.22,1154.64,Paid,Direct
TXN-003429,2025-02-07,Tanzania,Tanzania,Customer 006,SME,Rep 03,Routers,Carrier Router,5,6131.96,4147.22,30659.8,20736.1,9923.7,Overdue,Online
TXN-003430,2024-01-22,Tanzania,Tanzania,Customer 001,Enterprise,Rep 07,Switches,Managed Switch,4,967.81,607.93,3871.24,2431.72,1439.52,Paid,Direct
TXN-003431,2025-07-30,Tanzania,Tanzania,Customer 001,SME,Rep 02,Wireless,Wireless Access Point,4,468.73,244.13,1874.92,976.52,898.4,Pending,Online
TXN-003432,2024-10-28,Kenya,Kenya,Customer 009,SME,Rep 06,Firewalls,Enterprise Firewall,1,5316.01,3057.9,5316.01,3057.9,2258.11,Overdue,Partner
TXN-003433,2024-02-08,Uganda,Uganda,Customer 001,ISP,Rep 08,Switches,Managed Switch,1,870.74,551.43,870.74,551.43,319.31,Pending,Direct
TXN-003434,2024-05-12,Rwanda,Rwanda,Customer 001,SME,Rep 09,Switches,Core Switch,3,4000.73,2732.46,12002.19,8197.38,3804.81,Paid,Direct
TXN-003435,2025-02-23,Uganda,Uganda,Customer 052,Government,Rep 09,Switches,Managed Switch,3,942.02,601.39,2826.06,1804.17,1021.89,Paid,Partner
TXN-003436,2025-04-16,Uganda,Uganda,Customer 032,ISP,Rep 06,Switches,Managed Switch,1,873.5,560.51,873.5,560.51,312.99,Paid,Partner
TXN-003437,2025-03-12,Kenya,Kenya,Customer 070,Enterprise,Rep 08,Switches,Managed Switch,7,1019.84,596.88,7138.88,4178.16,2960.72,Paid,Online
TXN-003438,2024-11-06,Uganda,Uganda,Customer 008,Enterprise,Rep 10,Firewalls,Enterprise Firewall,7,5071.46,2985.82,35500.22,20900.74,14599.48,Paid,Online
TXN-003439,2024-08-21,Rwanda,Rwanda,Customer 009,Enterprise,Rep 10,Routers,Carrier Router,2,6034.22,4217.02,12068.44,8434.04,3634.4,Paid,Partner
TXN-003440,2025-08-31,Kenya,Kenya,Customer 006,SME,Rep 10,Switches,Core Switch,4,4632.33,2805.39,18529.32,11221.56,7307.76,Paid,Direct
TXN-003441,2025-09-13,Uganda,Uganda,Customer 001,SME,Rep 09,Switches,Core Switch,3,4267.03,2745.3,12801.09,8235.9,4565.19,Overdue,Partner
TXN-003442,2024-11-11,Kenya,Kenya,Customer 026,Enterprise,Rep 08,Routers,Carrier Router,4,6981.5,4085.57,27926.0,16342.28,11583.72,Paid,Direct
TXN-003443,2025-01-16,Kenya,Kenya,Customer 038,Government,Rep 06,Routers,Enterprise Router,2,1666.65,1128.02,3333.3,2256.04,1077.26,Paid,Direct
TXN-003444,2024-03-17,Tanzania,Tanzania,Customer 018,ISP,Rep 07,Routers,Carrier Router,1,5881.29,4372.83,5881.29,4372.83,1508.46,Paid,Direct
TXN-003445,2024-11-11,Rwanda,Rwanda,Customer 020,ISP,Rep 10,Fiber Equipment,Fiber OLT,4,3984.75,2561.25,15939.0,10245.0,5694.0,Paid,Partner
TXN-003446,2024-01-19,Tanzania,Tanzania,Customer 048,Enterprise,Rep 06,Fiber Equipment,Optical Transceiver,3,184.03,121.54,552.09,364.62,187.47,Paid,Direct
TXN-003447,2025-06-01,Uganda,Uganda,Customer 001,Enterprise,Rep 05,Fiber Equipment,Optical Transceiver,3,173.64,128.21,520.92,384.63,136.29,Paid,Partner
TXN-003448,2025-12-03,Uganda,Uganda,Customer 044,SME,Rep 07,Wireless,Wireless Access Point,7,404.82,258.64,2833.74,1810.48,1023.26,Paid,Online
TXN-003449,2024-06-08,Tanzania,Tanzania,Customer 016,ISP,Rep 04,Wireless,Wireless Access Point,5,448.84,239.37,2244.2,1196.85,1047.35,Paid,Direct
TXN-003450,2024-09-24,Rwanda,Rwanda,Customer 038,Government,Rep 06,Routers,Carrier Router,5,5970.12,4007.35,29850.6,20036.75,9813.85,Paid,Direct
TXN-003451,2024-03-06,Uganda,Uganda,Customer 039,Enterprise,Rep 02,Fiber Equipment,Optical Transceiver,5,174.14,123.11,870.7,615.55,255.15,Paid,Partner
TXN-003452,2025-03-27,Kenya,Kenya,Customer 017,ISP,Rep 01,Firewalls,Enterprise Firewall,5,4965.9,3031.07,24829.5,15155.35,9674.15,Paid,Online
TXN-003453,2024-07-15,Rwanda,Rwanda,Customer 001,SME,Rep 09,Switches,Core Switch,6,3984.9,2758.51,23909.4,16551.06,7358.34,Overdue,Partner
